id,idSportinglife,date,hour,time,name,classe,amountRunners,prizes,description,oddP1,oddP2,oddP3,oddP4,oddP5,oddP6,oddP7,oddP8,oddP1Dec,oddP2Dec,oddP3Dec,oddP4Dec,oddP5Dec,oddP6Dec,oddP7Dec,oddP8Dec,rideToFinish1,rideToFinish2,rideToFinish3,rideToFinish4,rideToFinish5,rideToFinish6,rideToFinish7,rideToFinish8,createdAt,updatedAt
884,182976,2020-01-07,17:44,1578429840000,Hove,D3,6,"1st £120, Others £40  Race Total £320  ","Get On Tommy (5/2), Jakes Gold (14/1), Blakes Harbour (10/1), Punk Rock Hero (9/4), Rockmount Storm (7/2), Insane Monty (3/1)",3.5,15,11,3.25,4.5,4,NULL,NULL,5/2,14/1,10/1,9/4,7/2,3/1,NULL,NULL,6,3,5,4,1,2,NULL,NULL,"2020-01-13 11:24:09","2020-01-13 11:24:09"
885,182978,2020-01-07,18:19,1578431940000,Hove,A3,6,"1st £150, Others £45  Race Total £375  ","Ardrahan Maybe (4/1), Crossfield Earl (6/4), Chain Lighting (1/1), Fernandog Torres (8/1), Geordie Jenny (25/1), Punk Rock Pogo (N/A)",5,2.5,2,9,26,0,NULL,NULL,4/1,6/4,1/1,8/1,25/1,NULL,NULL,NULL,5,3,4,1,2,0,NULL,NULL,"2020-01-13 11:24:09","2020-01-13 11:24:09"
886,182977,2020-01-07,18:02,1578430920000,Hove,A7,6,"1st £130, Others £45  Race Total £355  ","Kereight Chaser (6/1), Gemini Valentina (4/5), Mallogs Angel (5/2), Get On Smudge (10/1), Yassoo Andrico (10/1), Yassoo Emmet (8/1)",7,1.8,3.5,11,11,9,NULL,NULL,6/1,4/5,5/2,10/1,10/1,8/1,NULL,NULL,1,3,5,6,2,4,NULL,NULL,"2020-01-13 11:24:10","2020-01-13 11:24:10"
887,182975,2020-01-07,17:28,1578428880000,Hove,A7,6,"1st £130, Others £45  Race Total £355  ","Insane Luga (3/1), Sporting Nina (2/1), Patricks Amber (4/1), Hewhodareswins (5/1), Hazana (3/1), Lisneal Storm (14/1)",4,3,5,6,4,15,NULL,NULL,3/1,2/1,4/1,5/1,3/1,14/1,NULL,NULL,2,1,3,6,5,4,NULL,NULL,"2020-01-13 11:24:10","2020-01-13 11:24:10"
888,182974,2020-01-07,17:08,1578427680000,Hove,A8,6,"1st £125, Others £45  Race Total £350  ","October Rani (5/2), Maui Sunshine (5/2), Slipalong Robin (7/1), Our Tee Jay (2/1), Reliable Bart (10/1), Pandamonium (7/1)",3.5,3.5,8,3,11,8,NULL,NULL,5/2,5/2,7/1,2/1,10/1,7/1,NULL,NULL,6,3,5,2,1,4,NULL,NULL,"2020-01-13 11:24:11","2020-01-13 11:24:11"
889,182973,2020-01-07,16:48,1578426480000,Hove,A5,6,"1st £135, Others £45  Race Total £360  ","Kereight Ava (14/1), Great Alexander (5/4), Cracksman (6/1), Caterham Rocker (9/2), Roughbeech Turbo (10/1), Fagans Fiasco (9/4)",15,2.25,7,5.5,11,3.25,NULL,NULL,14/1,5/4,6/1,9/2,10/1,9/4,NULL,NULL,2,5,6,4,3,1,NULL,NULL,"2020-01-13 11:24:11","2020-01-13 11:24:11"
890,182970,2020-01-07,15:49,1578422940000,Hove,D3,6,"1st £120, Others £40  Race Total £320  ","Ballintine Smurf (7/2), Breska Lifestyle (3/1), Corrin Nigel (5/1), Killeacle Jake (5/2), Get On Kylie (6/1), Enchanted Wonder (4/1)",4.5,4,6,3.5,7,5,NULL,NULL,7/2,3/1,5/1,5/2,6/1,4/1,NULL,NULL,1,2,6,4,5,3,NULL,NULL,"2020-01-13 11:24:12","2020-01-13 11:24:12"
891,182969,2020-01-07,15:29,1578421740000,Hove,A6,6,"1st £130, Others £45  Race Total £355  ","Bodhis Bullet (7/4), Madabout Bob (6/1), Cons First (5/1), Wychwood Lady (4/1), Bluebell Girl (10/1), Punk Rock Pogue (5/2)",2.75,7,6,5,11,3.5,NULL,NULL,7/4,6/1,5/1,4/1,10/1,5/2,NULL,NULL,2,6,5,1,3,4,NULL,NULL,"2020-01-13 11:24:12","2020-01-13 11:24:12"
892,182968,2020-01-07,15:11,1578420660000,Hove,A2,6,"1st £160, Others £45  Race Total £385  ","Shotgun Express (9/4), Lah Ti Dar (5/1), Power Ranger (7/1), Reckless Annie (5/1), Homeward Bound (5/4), Mystical Rosie (20/1)",3.25,6,8,6,2.25,21,NULL,NULL,9/4,5/1,7/1,5/1,5/4,20/1,NULL,NULL,3,2,6,5,1,4,NULL,NULL,"2020-01-13 11:24:12","2020-01-13 11:24:12"
893,182965,2020-01-07,14:12,1578417120000,Hove,A4,7,"1st £135, Others £45  Race Total £360","Droopys Tim (5/2), Swift Anubis (6/1), Kilkenny Oonah (5/1), North Hill (5/2), Final Blake (5/1), Unimatrix Zero (4/1), Dream On Millie (N/A)",3.5,7,6,3.5,6,5,0,NULL,5/2,6/1,5/1,5/2,5/1,4/1,NULL,NULL,6,5,1,2,4,3,0,NULL,"2020-01-13 11:24:13","2020-01-13 11:24:13"
894,183035,2020-01-07,12:54,1578412440000,"Central Park",D2,6,"1st £125, Others £40  Race Total £325  ","Scoop The Pot (7/4), Our Unique Betty (5/1), Culleen Magic (6/4), Immaculate One (13/2), Bing State (14/1), Devon Flash (11/2)",2.75,6,2.5,7.5,15,6.5,NULL,NULL,7/4,5/1,6/4,13/2,14/1,11/2,NULL,NULL,1,6,5,3,4,2,NULL,NULL,"2020-01-13 11:24:13","2020-01-13 11:24:13"
895,183039,2020-01-07,13:57,1578416220000,"Central Park",A3,6,"1st £130, Others £40  Race Total £330  ","Masabo Dora Dee (7/2), Mondo Majestic (8/1), Kaenan (5/4), Zenas Nepotism (16/1), Monagea Ruby (3/1), Hollyoak Carlos (4/1)",4.5,9,2.25,17,4,5,NULL,NULL,7/2,8/1,5/4,16/1,3/1,4/1,NULL,NULL,1,2,3,5,6,4,NULL,NULL,"2020-01-13 11:24:14","2020-01-13 11:24:14"
896,183032,2020-01-07,12:09,1578409740000,"Central Park",A5,6,"1st £120, Others £40  Race Total £320  ","Tornaroy Twirl (10/1), Hollyoak Peggy (3/1), Look Whos Coming (2/1), Stophers Brandy (5/2), Diegos Vixen (6/1), Hollyoak Alesha (9/2)",11,4,3,3.5,7,5.5,NULL,NULL,10/1,3/1,2/1,5/2,6/1,9/2,NULL,NULL,1,4,3,6,5,2,NULL,NULL,"2020-01-13 11:24:14","2020-01-13 11:24:14"
897,183038,2020-01-07,13:39,1578415140000,"Central Park",A4,6,"1st £125, Others £40  Race Total £325  ","Newlawn Good (5/4), Brendans Pet (9/4), Hazelwoodjayfkay (8/1), Culsheasheaciara (10/1), Sophies Diva (7/2), Titanic Bernard (10/1)",2.25,3.25,9,11,4.5,11,NULL,NULL,5/4,9/4,8/1,10/1,7/2,10/1,NULL,NULL,6,5,1,4,3,2,NULL,NULL,"2020-01-13 11:24:15","2020-01-13 11:24:15"
898,183037,2020-01-07,13:22,1578414120000,"Central Park",D1,6,"1st £150, Others £40  Race Total £350","Cush Dusty (5/2), Rathronan Max (5/2), Winkers Keith (5/1), Knockane Ava (6/1), Icecool Hoff (8/1), Our Proud Mary (5/2)",3.5,3.5,6,7,9,3.5,NULL,NULL,5/2,5/2,5/1,6/1,8/1,5/2,NULL,NULL,3,2,6,1,4,5,NULL,NULL,"2020-01-13 11:24:15","2020-01-13 11:24:15"
899,183036,2020-01-07,13:08,1578413280000,"Central Park",A2,6,"1st £150, Others £45  Race Total £375  ","Droopys Danny (11/8), Darbys Shoes (7/4), Decisive Desire (14/1), Kitmins Winter (6/1), Hollyoak Henry (7/1), Chapters New (5/1)",2.38,2.75,15,7,8,6,NULL,NULL,11/8,7/4,14/1,6/1,7/1,5/1,NULL,NULL,1,3,2,4,5,6,NULL,NULL,"2020-01-13 11:24:15","2020-01-13 11:24:15"
900,183034,2020-01-07,12:39,1578411540000,"Central Park",A6,6,"1st £110, Others £40  Race Total £310  ","Mona Jaxxon (1/1), Jennys Laura (2/1), Jaxx What Else (6/1), Meansitall (10/1), Hollyoak Eve (7/1), Ballistic Joy (12/1)",2,3,7,11,8,13,NULL,NULL,1/1,2/1,6/1,10/1,7/1,12/1,NULL,NULL,1,4,3,5,2,6,NULL,NULL,"2020-01-13 11:24:16","2020-01-13 11:24:16"
901,183033,2020-01-07,12:24,1578410640000,"Central Park",D3,6,"1st £100, Others £38  Race Total £290  ","Horseleap Prince (9/4), Ballybeg Scolari (7/2), Conal Cashes In (7/1), Gortmelia Halo (6/1), Miss Van Dijk (7/1), Our Unique Lucy (7/4)",3.25,4.5,8,7,8,2.75,NULL,NULL,9/4,7/2,7/1,6/1,7/1,7/4,NULL,NULL,6,5,3,4,2,1,NULL,NULL,"2020-01-13 11:24:16","2020-01-13 11:24:16"
902,183031,2020-01-07,11:54,1578408840000,"Central Park",D4,6,"1st £80, Others £35  Race Total £255  ","Rattling Spark (6/4), Ahundrednotout (10/1), Hello Gorgeous (2/1), Woodcocks Alisha (3/1), Great Champ (4/1), Quare Product (N/A)",2.5,11,3,4,5,0,NULL,NULL,6/4,10/1,2/1,3/1,4/1,NULL,NULL,NULL,6,5,2,1,4,0,NULL,NULL,"2020-01-13 11:24:17","2020-01-13 11:24:17"
903,183030,2020-01-07,11:39,1578407940000,"Central Park",A7,6,"1st £105, Others £40  Race Total £305  ","Hollyoak Eric (3/1), Elysian Plains (4/1), Fawkham Nissan (10/1), Orbital Force (10/11), Mistakenidentity (5/1), Hollyoak Mika (20/1)",4,5,11,1.91,6,21,NULL,NULL,3/1,4/1,10/1,10/11,5/1,20/1,NULL,NULL,4,6,5,1,3,2,NULL,NULL,"2020-01-13 11:24:17","2020-01-13 11:24:17"
904,183029,2020-01-07,11:24,1578407040000,"Central Park",D2,6,"1st £125, Others £40  Race Total £325  ","Yahoo Pixie (2/1), Decisive Sound (7/1), Hollyoak Megan (3/1), Dardis Willow (6/1), Farleigh Rise (3/1), Dark Power (5/1)",3,8,4,7,4,6,NULL,NULL,2/1,7/1,3/1,6/1,3/1,5/1,NULL,NULL,5,3,1,2,6,4,NULL,NULL,"2020-01-13 11:24:18","2020-01-13 11:24:18"
905,183028,2020-01-07,11:09,1578406140000,"Central Park",D3,6,"1st £100, Others £38  Race Total £290  ","Russmur Bound (6/1), Angry Boy (5/4), Tornaroy Talent (6/1), Swift Rusty (6/1), Daryanoor Amber (9/4), Amazing Will (7/1)",7,2.25,7,7,3.25,8,NULL,NULL,6/1,5/4,6/1,6/1,9/4,7/1,NULL,NULL,3,2,1,5,4,6,NULL,NULL,"2020-01-13 11:24:18","2020-01-13 11:24:18"
906,182980,2020-01-07,08:27,1578396420000,Henlow,A5,6,"1st £150, Others £55  Race Total £425  ","Jumeirah Drama (3/1), Droopys Squire (3/1), Ballymac Memory (10/1), Savana Marlene (7/2), Savana Majestic (5/2), Savana Bissett (6/1)",4,4,11,4.5,3.5,7,NULL,NULL,3/1,3/1,10/1,7/2,5/2,6/1,NULL,NULL,4,2,1,6,3,5,NULL,NULL,"2020-01-13 11:24:19","2020-01-13 11:24:19"
907,182988,2020-01-07,10:41,1578404460000,Henlow,A9,6,"1st £130, Others £55  Race Total £405","Express Chime (7/2), Fieldview Jet (4/1), Indigo Jean (4/1), Liosgarbh Cahy (3/1), Boherna Brave (3/1), Blackrose Angus (6/1)",4.5,5,5,4,4,7,NULL,NULL,7/2,4/1,4/1,3/1,3/1,6/1,NULL,NULL,2,5,3,4,1,6,NULL,NULL,"2020-01-13 11:24:19","2020-01-13 11:24:19"
908,182985,2020-01-07,09:52,1578401520000,Henlow,A8,6,"1st £135, Others £55  Race Total £410  ","Marcos Katie (5/2), Harry The Champ (5/1), Fieldview Amber (9/2), Manu Folly (5/1), Savana Impact (9/2), Droopys Pick (5/2)",3.5,6,5.5,6,5.5,3.5,NULL,NULL,5/2,5/1,9/2,5/1,9/2,5/2,NULL,NULL,4,5,3,6,1,2,NULL,NULL,"2020-01-13 11:24:20","2020-01-13 11:24:20"
909,182982,2020-01-07,09:02,1578398520000,Henlow,A5,6,"1st £150, Others £55  Race Total £425  ","Droopys Must (5/2), Savana Moment (5/2), Burma Fury (9/2), Valor King (5/1), Camp Sophie (6/1), Ballymac Aloha (9/2)",3.5,3.5,5.5,6,7,5.5,NULL,NULL,5/2,5/2,9/2,5/1,6/1,9/2,NULL,NULL,6,5,4,1,3,2,NULL,NULL,"2020-01-13 11:24:20","2020-01-13 11:24:20"
910,182987,2020-01-07,10:23,1578403380000,Henlow,A7,6,"1st £140, Others £55  Race Total £415  ","Harrys Adventure (7/2), Savana Jody (3/1), Harry Boy (6/1), Fieldview Dolly (4/1), Droopys Cristina (5/2), Howl At The Moon (5/1)",4.5,4,7,5,3.5,6,NULL,NULL,7/2,3/1,6/1,4/1,5/2,5/1,NULL,NULL,6,5,4,3,2,1,NULL,NULL,"2020-01-13 11:24:21","2020-01-13 11:24:21"
911,182983,2020-01-07,09:18,1578399480000,Henlow,A10,6,"1st £125, Others £55  Race Total £400  ","So Swift Blake (7/2), Fieldview Ruby (3/1), Savana Robert (9/4), Quivers Winks (4/1), Marcos Las Vegas (5/1), Victory Applause (8/1)",4.5,4,3.25,5,6,9,NULL,NULL,7/2,3/1,9/4,4/1,5/1,8/1,NULL,NULL,2,3,1,4,6,5,NULL,NULL,"2020-01-13 11:24:21","2020-01-13 11:24:21"
912,182984,2020-01-07,09:34,1578400440000,Henlow,A9,6,"1st £130, Others £55  Race Total £405  ","Ricky Jezabelle (5/2), Crossfield Pedro (5/1), Baltovin Mike (7/2), Blackrose Frog (5/2), Orbital Tiger (8/1), Anias Baby (5/1)",3.5,6,4.5,3.5,9,6,NULL,NULL,5/2,5/1,7/2,5/2,8/1,5/1,NULL,NULL,3,5,2,6,4,1,NULL,NULL,"2020-01-13 11:24:21","2020-01-13 11:24:21"
913,182986,2020-01-07,10:07,1578402420000,Henlow,A9,6,"1st £130, Others £55  Race Total £405  ","Savana Mick (10/1), Going Around (5/2), Fieldview Jonny (4/1), Fieldview Pancho (7/2), Surprise Me Bill (5/2), Savana Lucky (9/2)",11,3.5,5,4.5,3.5,5.5,NULL,NULL,10/1,5/2,4/1,7/2,5/2,9/2,NULL,NULL,5,2,4,1,6,3,NULL,NULL,"2020-01-13 11:24:22","2020-01-13 11:24:22"
914,182981,2020-01-07,08:43,1578397380000,Henlow,A11,6,"1st £120, Others £55  Race Total £395  ","Fieldview Chief (6/1), Hather Pearl (6/4), Mustang Happy (8/1), Rockhill Romeo (2/1), Pennys Twitch (6/1), Yorkstreet Milly (8/1)",7,2.5,9,3,7,9,NULL,NULL,6/1,6/4,8/1,2/1,6/1,8/1,NULL,NULL,3,4,2,6,5,1,NULL,NULL,"2020-01-13 11:24:22","2020-01-13 11:24:22"
915,182979,2020-01-07,08:12,1578395520000,Henlow,D4,6,"1st £135, Others £55  Race Total £410  ","Savana Captain (7/4), Cartwheel (4/1), Footfield Joey (3/1), Hell Yeah (4/1), Only One Rita (6/1), Needed Time (8/1)",2.75,5,4,5,7,9,NULL,NULL,7/4,4/1,3/1,4/1,6/1,8/1,NULL,NULL,6,1,5,4,3,2,NULL,NULL,"2020-01-13 11:24:23","2020-01-13 11:24:23"
916,183013,2020-01-07,21:08,1578442080000,Henlow,A9,6,"1st £105, Others £40  Race Total £305  ","Savana Rohan (8/1), Lavan Hill (7/2), Ice Cool Ellis (9/4), Garryglass Charm (3/1), Makeit The Brave (7/2), Savana Grace (5/1)",9,4.5,3.25,4,4.5,6,NULL,NULL,8/1,7/2,9/4,3/1,7/2,5/1,NULL,NULL,1,2,5,3,6,4,NULL,NULL,"2020-01-13 11:24:23","2020-01-13 11:24:23"
917,183012,2020-01-07,20:53,1578441180000,Henlow,A4,6,"1st £130, Others £40  Race Total £330","Savana Claudia (8/1), Droopys Tops (11/10), Blackrose Serena (3/1), Savana Jimbo (11/2), Longcroft Alice (6/1), White Horse Too (6/1)",9,2.1,4,6.5,7,7,NULL,NULL,8/1,11/10,3/1,11/2,6/1,6/1,NULL,NULL,3,6,4,2,5,1,NULL,NULL,"2020-01-13 11:24:23","2020-01-13 11:24:23"
918,183004,2020-01-07,18:44,1578433440000,Henlow,A5,6,"1st £125, Others £40  Race Total £325  ","Shazzas Bullet (3/1), Fillet The Mouse (8/1), Savana Vodka (9/4), Longrange Nelly (10/1), Towstar Winston (3/1), Rangers Knight (3/1)",4,9,3.25,11,4,4,NULL,NULL,3/1,8/1,9/4,10/1,3/1,3/1,NULL,NULL,5,3,4,6,1,2,NULL,NULL,"2020-01-13 11:24:24","2020-01-13 11:24:24"
919,183003,2020-01-07,18:27,1578432420000,Henlow,A2,6,"1st £170, Others £50  Race Total £420  ","Murlens Henry (5/2), Algo For You (7/1), Layton Boy (7/4), Rockburst Dutch (3/1), Cheeky Blinder (6/1), Rising Gene (12/1)",3.5,8,2.75,4,7,13,NULL,NULL,5/2,7/1,7/4,3/1,6/1,12/1,NULL,NULL,3,6,5,4,1,2,NULL,NULL,"2020-01-13 11:24:24","2020-01-13 11:24:24"
920,183007,2020-01-07,19:33,1578436380000,Henlow,A8,6,"1st £110, Others £40  Race Total £310  ","Blackwater Blaze (7/2), Nans Blitz (15/8), Unlikely Rogue (2/1), Unlikely Keelin (7/2), Salthill Dreamer (10/1), Tell On Kitty (16/1)",4.5,2.88,3,4.5,11,17,NULL,NULL,7/2,15/8,2/1,7/2,10/1,16/1,NULL,NULL,2,1,6,4,5,3,NULL,NULL,"2020-01-13 11:24:25","2020-01-13 11:24:25"
921,183014,2020-01-07,21:26,1578443160000,Henlow,A7,6,"1st £115, Others £40  Race Total £315  ","Blackrose Ruth (5/2), Calco Dare (7/4), Savana Angel (4/1), Savana Edge (5/2), Greencroft Hawk (12/1), Makeit Mos Bro (12/1)",3.5,2.75,5,3.5,13,13,NULL,NULL,5/2,7/4,4/1,5/2,12/1,12/1,NULL,NULL,3,4,1,5,2,6,NULL,NULL,"2020-01-13 11:24:25","2020-01-13 11:24:25"
922,183011,2020-01-07,20:38,1578440280000,Henlow,A5,6,"1st £125, Others £40  Race Total £325  ","Longcroft Paul (10/1), Hatfield Storm (9/4), Longacres Tyrur (5/2), Team Holly (9/4), Westmead Jazz (10/1), At Your Ease (9/2)",11,3.25,3.5,3.25,11,5.5,NULL,NULL,10/1,9/4,5/2,9/4,10/1,9/2,NULL,NULL,5,3,6,1,2,4,NULL,NULL,"2020-01-13 11:24:26","2020-01-13 11:24:26"
923,183006,2020-01-07,19:17,1578435420000,Henlow,A6,6,"1st £120, Others £40  Race Total £320  ","Confey Joy (10/11), Salthill Duke (5/1), Come On Paddy (7/4), Offshore Chief (12/1), Sheffield Clover (6/1), Newtown Daryl (N/A)",1.91,6,2.75,13,7,0,NULL,NULL,10/11,5/1,7/4,12/1,6/1,NULL,NULL,NULL,6,3,1,4,5,0,NULL,NULL,"2020-01-13 11:24:26","2020-01-13 11:24:26"
924,183010,2020-01-07,20:21,1578439260000,Henlow,A3,6,"1st £150, Others £40  Race Total £350  ","Tree Top Sally (5/2), Towstar Zelda (11/4), Confey Turbo (15/8), Ping Be Slick (6/1), Tuftys Tony (7/1), Guvnas Colin (10/1)",3.5,3.75,2.88,7,8,11,NULL,NULL,5/2,11/4,15/8,6/1,7/1,10/1,NULL,NULL,1,2,5,6,3,4,NULL,NULL,"2020-01-13 11:24:27","2020-01-13 11:24:27"
925,183009,2020-01-07,20:06,1578438360000,Henlow,A4,6,"1st £130, Others £40  Race Total £330  ","Layton Zippee (11/4), Savana Megan (10/1), Makeit Hugo (9/2), Mustang Durango (4/1), Savana Schnappes (5/2), Do It Legal (3/1)",3.75,11,5.5,5,3.5,4,NULL,NULL,11/4,10/1,9/2,4/1,5/2,3/1,NULL,NULL,2,1,4,5,6,3,NULL,NULL,"2020-01-13 11:24:27","2020-01-13 11:24:27"
926,183008,2020-01-07,19:49,1578437340000,Henlow,D3,6,"1st £120, Others £40  Race Total £320  ","Westmead Ireland (14/1), Savana Dancer (6/4), Unlikely Ethel (10/1), Savana Reynolds (5/2), Energize Bundy (6/1), Colorado Maisy (5/2)",15,2.5,11,3.5,7,3.5,NULL,NULL,14/1,6/4,10/1,5/2,6/1,5/2,NULL,NULL,1,5,6,2,4,3,NULL,NULL,"2020-01-13 11:24:27","2020-01-13 11:24:27"
927,183005,2020-01-07,19:03,1578434580000,Henlow,A7,6,"1st £115, Others £40  Race Total £315  ","Tails Of Milan (7/2), Savana Chelsea (5/4), Guvnas Lass (3/1), Salthill Prince (7/1), Fiddly Diddly (8/1), Hit Man (8/1)",4.5,2.25,4,8,9,9,NULL,NULL,7/2,5/4,3/1,7/1,8/1,8/1,NULL,NULL,3,1,6,2,4,5,NULL,NULL,"2020-01-13 11:24:28","2020-01-13 11:24:28"
928,183020,2020-01-07,19:42,1578436920000,Sheffield,OR,6,"1st £250, Others £50  Race Total £500  ","Inca Coney (6/1), Coney Carmel (6/1), Onefortheroad (5/4), Clever Airmount (10/1), Deadly Cyclone (6/1), Geelo King (9/4)",7,7,2.25,11,7,3.25,NULL,NULL,6/1,6/1,5/4,10/1,6/1,9/4,NULL,NULL,5,3,6,2,4,1,NULL,NULL,"2020-01-13 11:24:28","2020-01-13 11:24:28"
929,183024,2020-01-07,20:44,1578440640000,Sheffield,OR,6,"1st £250, Others £50  Race Total £500  ","Ballymac Ambrose (6/4), Volcanic Reef (5/4), Lemon Ronald (7/1), Pennylane Fionn (7/1), Coney Boom Boom (16/1), Farran Bourbon (12/1)",2.5,2.25,8,8,17,13,NULL,NULL,6/4,5/4,7/1,7/1,16/1,12/1,NULL,NULL,4,3,5,6,1,2,NULL,NULL,"2020-01-13 11:24:29","2020-01-13 11:24:29"
930,183021,2020-01-07,19:57,1578437820000,Sheffield,OR,6,"1st £250, Others £50  Race Total £500  ","Zeno (4/6), Ballymac Lydia (5/1), Tullig Thrill (5/1), Fabulous Carmel (12/1), Colston Pearl (7/1), Himbos Bullet (20/1)",1.67,6,6,13,8,21,NULL,NULL,4/6,5/1,5/1,12/1,7/1,20/1,NULL,NULL,5,3,4,2,1,6,NULL,NULL,"2020-01-13 11:24:29","2020-01-13 11:24:29"
931,183027,2020-01-07,21:34,1578443640000,Sheffield,A3,5,"1st £115, Others £35  Race Total £255  ","Derrygrath Sam (4/1), Droopys Bargain (1/1), Zero To Flash (5/1), These Old Shades (10/1), Coney Kookee (11/4)",5,2,6,11,3.75,NULL,NULL,NULL,4/1,1/1,5/1,10/1,11/4,NULL,NULL,NULL,1,5,3,2,4,NULL,NULL,NULL,"2020-01-13 11:24:29","2020-01-13 11:24:29"
932,183026,2020-01-07,21:14,1578442440000,Sheffield,HP,5,"1st £110, Others £35  Race Total £250  ","Mustang Mystery (11/4), Swift Benedict (11/4), Coney Ketchup (7/2), Harton Boris (9/4), Knockalton Ted (8/1)",3.75,3.75,4.5,3.25,9,NULL,NULL,NULL,11/4,11/4,7/2,9/4,8/1,NULL,NULL,NULL,2,6,3,1,4,NULL,NULL,NULL,"2020-01-13 11:24:30","2020-01-13 11:24:30"
933,183025,2020-01-07,20:59,1578441540000,Sheffield,OR,6,"1st £250, Others £50  Race Total £500  ","Cloudyandbright (5/2), News At Six (4/1), Letmedownslowly (25/1), Beaming Control (11/8), Coney Culiacan (11/2), Cappaneale Jet (12/1)",3.5,5,26,2.38,6.5,13,NULL,NULL,5/2,4/1,25/1,11/8,11/2,12/1,NULL,NULL,2,1,5,4,6,3,NULL,NULL,"2020-01-13 11:24:30","2020-01-13 11:24:30"
934,183023,2020-01-07,20:29,1578439740000,Sheffield,OR,6,"1st £250, Others £50  Race Total £500  ","Dolla Rosie (6/1), Springside Niamh (5/1), Sherry Baby (8/1), Pollyinmypocket (5/4), Our Ellas Prince (5/2), Princess Amira (20/1)",7,6,9,2.25,3.5,21,NULL,NULL,6/1,5/1,8/1,5/4,5/2,20/1,NULL,NULL,3,6,4,1,2,5,NULL,NULL,"2020-01-13 11:24:31","2020-01-13 11:24:31"
935,183022,2020-01-07,20:13,1578438780000,Sheffield,OR,6,"1st £250, Others £50  Race Total £500  ","Look Like Power (2/5), Easy Brexit (14/1), Emporio Viper (20/1), Fearsome Diva (7/1), Ballymac Rocker (10/1), Sonic Ruby (6/1)",1.4,15,21,8,11,7,NULL,NULL,2/5,14/1,20/1,7/1,10/1,6/1,NULL,NULL,2,4,1,5,6,3,NULL,NULL,"2020-01-13 11:24:31","2020-01-13 11:24:31"
936,183019,2020-01-07,19:26,1578435960000,Sheffield,OR,5,"1st £250, Others £50  Race Total £450  ","Micks Little Gem (1/14), Outlaw Yahoo (33/1), Fabulous Marina (12/1), Slippy Messi (33/1), Slippy Etty (20/1)",1.07,34,13,34,21,NULL,NULL,NULL,1/14,33/1,12/1,33/1,20/1,NULL,NULL,NULL,5,1,3,6,4,NULL,NULL,NULL,"2020-01-13 11:24:32","2020-01-13 11:24:32"
937,183018,2020-01-07,19:09,1578434940000,Sheffield,D2,5,"1st £85, Others £35  Race Total £225","Keefill Finn (9/4), Pattys Blue (7/4), Mothers Diva (3/1), Tarsna Atalanta (6/1), Coney Popstick (9/2)",3.25,2.75,4,7,5.5,NULL,NULL,NULL,9/4,7/4,3/1,6/1,9/2,NULL,NULL,NULL,1,3,2,4,5,NULL,NULL,NULL,"2020-01-13 11:24:32","2020-01-13 11:24:32"
938,183017,2020-01-07,18:55,1578434100000,Sheffield,A4,6,"1st £110, Others £35  Race Total £285  ","Stay Lush (5/1), Stonepark Ann (5/4), Maryjane (7/2), Coonough Kid (8/1), Act Like Jaxx (6/1), Pennys Poppy (4/1)",6,2.25,4.5,9,7,5,NULL,NULL,5/1,5/4,7/2,8/1,6/1,4/1,NULL,NULL,6,2,1,3,4,5,NULL,NULL,"2020-01-13 11:24:33","2020-01-13 11:24:33"
939,183016,2020-01-07,18:39,1578433140000,Sheffield,HP,6,"1st £110, Others £35  Race Total £285  ","Spoken For (5/1), Geelo Violet (6/1), Harton Luke (7/2), Blackrock Aurora (4/1), Lazy Pearl (3/1), Tewmax Rob (9/4)",6,7,4.5,5,4,3.25,NULL,NULL,5/1,6/1,7/2,4/1,3/1,9/4,NULL,NULL,6,2,5,1,4,3,NULL,NULL,"2020-01-13 11:24:33","2020-01-13 11:24:33"
940,183015,2020-01-07,18:22,1578432120000,Sheffield,A7,7,"1st £90, Others £35  Race Total £265  ","Oakvale Danny (8/1), Josies Double (6/4), Popular Ciaraeve (5/1), Coney Clinique (5/1), Coney Element (3/1), Kilara Maxi (5/1), Geelo Queen (N/A)",9,2.5,6,6,4,6,0,NULL,8/1,6/4,5/1,5/1,3/1,5/1,NULL,NULL,6,3,1,4,2,5,0,NULL,"2020-01-13 11:24:33","2020-01-13 11:24:33"
941,183072,2020-01-07,12:31,1578411060000,Crayford,A7,6,"1st £115, 2nd £45, Others £40  Race Total £320  ","Earls Viking (3/1), Whizzy Imp (3/1), Anglesey A Five (5/1), Gottabe Ten (3/1), Da Looper (7/1), Joyces Glen (7/2)",4,4,6,4,8,4.5,NULL,NULL,3/1,3/1,5/1,3/1,7/1,7/2,NULL,NULL,5,4,6,2,3,1,NULL,NULL,"2020-01-13 11:24:34","2020-01-13 11:24:34"
942,183066,2020-01-07,11:01,1578405660000,Crayford,A9,6,"1st £105, 2nd £45, Others £40  Race Total £310","Farran Violin (10/1), See That Jim (5/1), Buttermilk (7/2), Storys Apollo (5/4), Jakes Avatar (5/1), Barnfield Ice (5/1)",11,6,4.5,2.25,6,6,NULL,NULL,10/1,5/1,7/2,5/4,5/1,5/1,NULL,NULL,2,3,1,6,5,4,NULL,NULL,"2020-01-13 11:24:34","2020-01-13 11:24:34"
